DRO PID,article_title,Publication Type,Authors,Parent Publication,Fields Of Research,Publication Year,Scopus Citation Count,Web of Science Citation Count,Journal Impact Factor,SJR.x,Abstract Views,File Downloads,URL,Open Access,ISSN,Rank,Sourceid,journal_title,Type,SJR.y,SJR Best Quartile,H index,Total Docs. (2017),Total Docs. (3years),Total Refs.,Total Cites (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Country,Publisher,Categories,Quartiles
DU:30108001,"Eyes in the sea: unlocking the mysteries of the ocean using industrial, remotely operated vehicles (ROVs)",Journal Article,"Macreadie, Peter I.;McLean, Dianne L.;Thomson, Paul G.;Partridge, Julian C.;Jones, Daniel O.B.;Gates, Andrew R.;Benfield, Mark C.;Collin, Shaun P.;Booth, David J.;Smith, Luke L.;Techera, Erika;Skropeta, Danielle;Horton, Tammy;Pattiaratchi, Charitha;Bond, Todd;Fowler, Ashley M.",Science of the total environment,MD Multidisciplinary,2018,3,NA,4.9,1.621,85,2,http://dro.deakin.edu.au/view/DU:30108001,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Environmental Engineering ,1
DU:30108001,"Eyes in the sea: unlocking the mysteries of the ocean using industrial, remotely operated vehicles (ROVs)",Journal Article,"Macreadie, Peter I.;McLean, Dianne L.;Thomson, Paul G.;Partridge, Julian C.;Jones, Daniel O.B.;Gates, Andrew R.;Benfield, Mark C.;Collin, Shaun P.;Booth, David J.;Smith, Luke L.;Techera, Erika;Skropeta, Danielle;Horton, Tammy;Pattiaratchi, Charitha;Bond, Todd;Fowler, Ashley M.",Science of the total environment,MD Multidisciplinary,2018,3,NA,4.9,1.621,85,2,http://dro.deakin.edu.au/view/DU:30108001,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Pollution ,1
DU:30108001,"Eyes in the sea: unlocking the mysteries of the ocean using industrial, remotely operated vehicles (ROVs)",Journal Article,"Macreadie, Peter I.;McLean, Dianne L.;Thomson, Paul G.;Partridge, Julian C.;Jones, Daniel O.B.;Gates, Andrew R.;Benfield, Mark C.;Collin, Shaun P.;Booth, David J.;Smith, Luke L.;Techera, Erika;Skropeta, Danielle;Horton, Tammy;Pattiaratchi, Charitha;Bond, Todd;Fowler, Ashley M.",Science of the total environment,MD Multidisciplinary,2018,3,NA,4.9,1.621,85,2,http://dro.deakin.edu.au/view/DU:30108001,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Waste Management and Disposal ,1
DU:30108003,"Invasive cordgrass (Spartina spp.) in south-eastern Australia induces island formation, salt marsh development, and carbon storage",Journal Article,"Kennedy, David M.;Konlechner, Teresa;Zavadil, Elisa;Mariani, Michela;Wong, Vanessa;Ierodiaconou, Daniel;Macreadie, Peter",Geographical research,"MD Multidisciplinary,MD Multidisciplinary",2018,0,0,1.677,0.833,59,2,http://dro.deakin.edu.au/view/DU:30108003,FALSE,17455863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DU:30108005,New tools to identify the location of seagrass meadows: marine grazers as habitat indicators,Journal Article,"Hays, Graeme C.;Alcoverro, Teresa;Christianen, Marjolijn J. A.;Duarte, Carlos M.;Hamann, Mark;Macreadie, Peter I.;Marsh, Helene D.;Rasheed, Michael A.;Thums, Michele;Unsworth, Richard K. F.;York, Paul H.;Esteban, Nicole",Frontiers in marine science,NA,2018,1,NA,NA,0.173,88,12,http://dro.deakin.edu.au/view/DU:30108005,TRUE,22967745,3237,21100790929,Frontiers in Marine Science,journal,1225,Q1,19,436,472,31132,1358,446,"2,83","71,40",Switzerland,Frontiers Media S.A.,Aquatic Science ,1
DU:30108005,New tools to identify the location of seagrass meadows: marine grazers as habitat indicators,Journal Article,"Hays, Graeme C.;Alcoverro, Teresa;Christianen, Marjolijn J. A.;Duarte, Carlos M.;Hamann, Mark;Macreadie, Peter I.;Marsh, Helene D.;Rasheed, Michael A.;Thums, Michele;Unsworth, Richard K. F.;York, Paul H.;Esteban, Nicole",Frontiers in marine science,NA,2018,1,NA,NA,0.173,88,12,http://dro.deakin.edu.au/view/DU:30108005,TRUE,22967745,3237,21100790929,Frontiers in Marine Science,journal,1225,Q1,19,436,472,31132,1358,446,"2,83","71,40",Switzerland,Frontiers Media S.A.,Ocean Engineering ,1
DU:30108005,New tools to identify the location of seagrass meadows: marine grazers as habitat indicators,Journal Article,"Hays, Graeme C.;Alcoverro, Teresa;Christianen, Marjolijn J. A.;Duarte, Carlos M.;Hamann, Mark;Macreadie, Peter I.;Marsh, Helene D.;Rasheed, Michael A.;Thums, Michele;Unsworth, Richard K. F.;York, Paul H.;Esteban, Nicole",Frontiers in marine science,NA,2018,1,NA,NA,0.173,88,12,http://dro.deakin.edu.au/view/DU:30108005,TRUE,22967745,3237,21100790929,Frontiers in Marine Science,journal,1225,Q1,19,436,472,31132,1358,446,"2,83","71,40",Switzerland,Frontiers Media S.A.,Oceanography ,1
DU:30108005,New tools to identify the location of seagrass meadows: marine grazers as habitat indicators,Journal Article,"Hays, Graeme C.;Alcoverro, Teresa;Christianen, Marjolijn J. A.;Duarte, Carlos M.;Hamann, Mark;Macreadie, Peter I.;Marsh, Helene D.;Rasheed, Michael A.;Thums, Michele;Unsworth, Richard K. F.;York, Paul H.;Esteban, Nicole",Frontiers in marine science,NA,2018,1,NA,NA,0.173,88,12,http://dro.deakin.edu.au/view/DU:30108005,TRUE,22967745,3237,21100790929,Frontiers in Marine Science,journal,1225,Q1,19,436,472,31132,1358,446,"2,83","71,40",Switzerland,Frontiers Media S.A.,Water Science and Technology ,1
DU:30108005,New tools to identify the location of seagrass meadows: marine grazers as habitat indicators,Journal Article,"Hays, Graeme C.;Alcoverro, Teresa;Christianen, Marjolijn J. A.;Duarte, Carlos M.;Hamann, Mark;Macreadie, Peter I.;Marsh, Helene D.;Rasheed, Michael A.;Thums, Michele;Unsworth, Richard K. F.;York, Paul H.;Esteban, Nicole",Frontiers in marine science,NA,2018,1,NA,NA,0.173,88,12,http://dro.deakin.edu.au/view/DU:30108005,TRUE,22967745,3237,21100790929,Frontiers in Marine Science,journal,1225,Q1,19,436,472,31132,1358,446,"2,83","71,40",Switzerland,Frontiers Media S.A.,Global and Planetary Change ,2
DU:30108006,"Nitrogen deposition in precipitation to a monsoon-affected eutrophic embayment: fluxes, sources, and processes",Journal Article,"Wu, Yunchao;Zhang, Jingping;Liu, Songlin;Jiang, Zhijian;Arbi, Iman;Huang, Xiaoping;Macreadie, Peter Ian",Atmospheric environment,"0907 Environmental Engineering,0401 Atmospheric Sciences,0907 Environmental Engineering,0401 Atmospheric Sciences",2018,2,NA,3.629,1.466,56,2,http://dro.deakin.edu.au/view/DU:30108006,FALSE,13522310,2237,23357,Atmospheric Environment,journal,1523,Q1,200,675,2456,36201,10047,2399,"3,92","53,63",Netherlands,Elsevier BV,Atmospheric Science ,1
DU:30108006,"Nitrogen deposition in precipitation to a monsoon-affected eutrophic embayment: fluxes, sources, and processes",Journal Article,"Wu, Yunchao;Zhang, Jingping;Liu, Songlin;Jiang, Zhijian;Arbi, Iman;Huang, Xiaoping;Macreadie, Peter Ian",Atmospheric environment,"0907 Environmental Engineering,0401 Atmospheric Sciences,0907 Environmental Engineering,0401 Atmospheric Sciences",2018,2,NA,3.629,1.466,56,2,http://dro.deakin.edu.au/view/DU:30108006,FALSE,13522310,2237,23357,Atmospheric Environment,journal,1523,Q1,200,675,2456,36201,10047,2399,"3,92","53,63",Netherlands,Elsevier BV,Environmental Science (miscellaneous) ,1
DU:30108007,Soil organic carbon variability in Australian temperate freshwater wetlands,Journal Article,"Pearse, Alex L;Barton, Jan L;Lester, Rebecca E;Zawadzki, Atun;Macreadie, Peter I",Limnology and oceanography,"04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences",2018,0,0,3.383,1.712,57,2,http://dro.deakin.edu.au/view/DU:30108007,FALSE,"00243590, 00243590",1551,29576,Limnology and Oceanography,journal,1871,Q1,171,216,505,14608,1905,498,"3,70","67,63",United States,Wiley-Blackwell,Aquatic Science ,1
DU:30108007,Soil organic carbon variability in Australian temperate freshwater wetlands,Journal Article,"Pearse, Alex L;Barton, Jan L;Lester, Rebecca E;Zawadzki, Atun;Macreadie, Peter I",Limnology and oceanography,"04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences",2018,0,0,3.383,1.712,57,2,http://dro.deakin.edu.au/view/DU:30108007,FALSE,"00243590, 00243590",1551,29576,Limnology and Oceanography,journal,1871,Q1,171,216,505,14608,1905,498,"3,70","67,63",United States,Wiley-Blackwell,Oceanography ,1
DU:30108119,"Seagrasses and macroalgae: importance, vulnerability and impacts",Book Chapter,"Bellgrove, Alecia;Macreadie, Peter;Jarvis, Jessie;Trevathan-Tackett, Stacey",Climate change impacts on fisheries and aquaculture a global analysis,NA,2018,NA,NA,NA,NA,71,1,http://dro.deakin.edu.au/view/DU:30108119,FALSE,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DU:30108614,A global map of mangrove forest soil carbon at 30 m spatial resolution,Journal Article,"Sanderman, Jonathan;Hengl, Tomislav;Fiske, Greg;Solvik, Kylen;Adame, Maria Fernanda;Benson, Lisa;Bukoski, Jacob J.;Carnell, Paul;Cifuentes-Jara, Miguel;Donato, Daniel;Duncan, Clare;Eid, Ebrahem M.;zu Ermgassen, Philine;Lewis, Carolyn J Ewers;Macreadie, Peter I.;Glass, Leah;Gress, Selena;Jardine, Sunny L.;Jones, Trevor G.;Nsombo, Eugéne Ndemem;Rahman, Md Mizanur;Sanders, Christian J.;Spalding, Mark;Landis, Emily",Environmental research letters,MD Multidisciplinary,2018,6,8,4.404,2.628,59,14,http://dro.deakin.edu.au/view/DU:30108614,TRUE,"17489318, 17489326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DU:30109355,Geochemical analyses reveal the importance of environmental history for blue carbon sequestration,Journal Article,"Kelleway, J. J.;Saintilan, N.;Macreadie, P. I.;Baldock, J. A.;Heijnis, H.;Zawadzki, A.;Gadd, P.;Jacobsen, G.;Ralph, P. J.",Journal of geophysical research: biogeosciences,"050206 Environmental Monitoring,040299 Geochemistry not elsewhere classified,050301 Carbon Sequestration Science,050206 Environmental Monitoring,040299 Geochemistry not elsewhere classified,050301 Carbon Sequestration Science",2017,4,2,3.395,NA,53,1,http://dro.deakin.edu.au/view/DU:30109355,FALSE,21698953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DU:30111613,Highly disturbed populations of seagrass show increased resilience but lower genotypic diversity,Journal Article,"Connolly, Rod M.;Smith, Timothy M.;Maxwell, Paul S.;Olds, Andrew D.;Macreadie, Peter I.;Sherman, Craig D. H.",Frontiers in plant science,NA,2018,0,0,4.298,1.917,41,5,http://dro.deakin.edu.au/view/DU:30111613,TRUE,"1664462X, 1664462X, 1664462X",1779,21100313905,Frontiers in Plant Science,journal,1731,Q1,65,2282,3971,151811,16411,3825,"3,92","66,53",Switzerland,Frontiers Media S.A.,Plant Science ,1
DU:30113383,"Carbon stocks, sequestration, and emissions of wetlands in south eastern Australia",Journal Article,"Carnell, Paul E.;Windecker, Saras M.;Brenker, Madeline;Baldock, Jeff;Masque, Pere;Brunt, Kate;Macreadie, Peter I.",Global change biology,"06 Biological Sciences,05 Environmental Sciences",2018,1,0,8.502,4.768,37,1,http://dro.deakin.edu.au/view/DU:30113383,FALSE,"13541013, 13652486, 13652486, 13652486",319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Ecology ,1
DU:30113383,"Carbon stocks, sequestration, and emissions of wetlands in south eastern Australia",Journal Article,"Carnell, Paul E.;Windecker, Saras M.;Brenker, Madeline;Baldock, Jeff;Masque, Pere;Brunt, Kate;Macreadie, Peter I.",Global change biology,"06 Biological Sciences,05 Environmental Sciences",2018,1,0,8.502,4.768,37,1,http://dro.deakin.edu.au/view/DU:30113383,FALSE,"13541013, 13652486, 13652486, 13652486",319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Environmental Chemistry ,1
DU:30113383,"Carbon stocks, sequestration, and emissions of wetlands in south eastern Australia",Journal Article,"Carnell, Paul E.;Windecker, Saras M.;Brenker, Madeline;Baldock, Jeff;Masque, Pere;Brunt, Kate;Macreadie, Peter I.",Global change biology,"06 Biological Sciences,05 Environmental Sciences",2018,1,0,8.502,4.768,37,1,http://dro.deakin.edu.au/view/DU:30113383,FALSE,"13541013, 13652486, 13652486, 13652486",319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Environmental Science (miscellaneous) ,1
DU:30113383,"Carbon stocks, sequestration, and emissions of wetlands in south eastern Australia",Journal Article,"Carnell, Paul E.;Windecker, Saras M.;Brenker, Madeline;Baldock, Jeff;Masque, Pere;Brunt, Kate;Macreadie, Peter I.",Global change biology,"06 Biological Sciences,05 Environmental Sciences",2018,1,0,8.502,4.768,37,1,http://dro.deakin.edu.au/view/DU:30113383,FALSE,"13541013, 13652486, 13652486, 13652486",319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Global and Planetary Change ,1
DU:30113387,Cryopreservation methods are effective for long-term storage of Labyrinthula cultures,Journal Article,"Trevathan-Tackett, Stacey M.;Treby, Sarah;Gleason, Frank H.;Macreadie, Peter I.;Loke, Stella",Diseases of aquatic organisms,"06 Biological Sciences,07 Agricultural And Veterinary Sciences",2018,0,0,1.549,0.858,29,3,http://dro.deakin.edu.au/view/DU:30113387,FALSE,01775103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DU:30113388,Environmental benefits of leaving offshore infrastructure in the ocean,Journal Article,"Fowler, Ashley M;Jørgensen, Anne-Mette;Svendsen, Jon C;Macreadie, Peter I;Jones, Daniel OB;Boon, Arjen R;Booth, David J;Brabant, Robin;Callahan, Emily;Claisse, Jeremy T;Dahlgren, Thomas G;Degraer, Steven;Dokken, Quenton R;Gill, Andrew B;Johns, David G;Leewis, Robert J;Lindeboom, Han J;Linden, Olof;May, Roel;Murk, Albertinka J;Ottersen, Geir;Schroeder, Donna M;Shastri, Sunil M;Teilmann, Jonas;Todd, Victoria;Van Hoey, Gert;Vanaverbeke, Jan;Coolen, Joop W",Frontiers in ecology and the environment,MD Multidisciplinary,2018,1,NA,8.039,4.779,27,0,http://dro.deakin.edu.au/view/DU:30113388,FALSE,"15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309, 15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309",324,144675,Frontiers in Ecology and the Environment,journal,4677,Q1,127,99,433,2404,1748,185,"8,23","24,28",United States,Wiley-Blackwell,Ecology ,1
DU:30113388,Environmental benefits of leaving offshore infrastructure in the ocean,Journal Article,"Fowler, Ashley M;Jørgensen, Anne-Mette;Svendsen, Jon C;Macreadie, Peter I;Jones, Daniel OB;Boon, Arjen R;Booth, David J;Brabant, Robin;Callahan, Emily;Claisse, Jeremy T;Dahlgren, Thomas G;Degraer, Steven;Dokken, Quenton R;Gill, Andrew B;Johns, David G;Leewis, Robert J;Lindeboom, Han J;Linden, Olof;May, Roel;Murk, Albertinka J;Ottersen, Geir;Schroeder, Donna M;Shastri, Sunil M;Teilmann, Jonas;Todd, Victoria;Van Hoey, Gert;Vanaverbeke, Jan;Coolen, Joop W",Frontiers in ecology and the environment,MD Multidisciplinary,2018,1,NA,8.039,4.779,27,0,http://dro.deakin.edu.au/view/DU:30113388,FALSE,"15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309, 15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309",324,144675,Frontiers in Ecology and the Environment,journal,4677,Q1,127,99,433,2404,1748,185,"8,23","24,28",United States,Wiley-Blackwell,"Ecology, Evolution, Behavior and Systematics ",1
DU:30114032,Optimal soil carbon sampling designs to achieve cost-effectiveness: a case study in blue carbon ecosystems,Journal Article,"Young, Mary;Macreadie, Peter;Duncan, Clare;Carnell, Paul;Nicholson, Emily;Serrano, Oscar;Duarte, Carlos M.;Shiell, Glenn;Baldock, Jeff;Ierodiaconou, Daniel",Biology letters,06 Biological Sciences,2018,0,0,3.089,1.653,15,0,http://dro.deakin.edu.au/view/DU:30114032,FALSE,1744957X,1495,145678,Biology Letters,journal,1914,Q1,88,177,725,3790,2295,684,"3,25","21,41",United Kingdom,The Royal Society,Agricultural and Biological Sciences (miscellaneous) ,1
DU:30114048,Predators shape sedimentary organic carbon storage in a coral reef ecosystem,Journal Article,"Atwood, Trisha B.;Madin, Elizabeth M. P.;Harborne, Alastair R.;Hammill, Edd;Luiz, Osmar J.;Ollivier, Quinn R.;Roelfsema, Chris M.;Macreadie, Peter I.;Lovelock, Catherine E.",Frontiers in ecology and evolution,NA,2018,2,NA,NA,NA,16,4,http://dro.deakin.edu.au/view/DU:30114048,TRUE,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DU:30114701,Quantitative analysis of fish and invertebrate assemblage dynamics in association with a North Sea oil and gas installation complex,Journal Article,"Todd, Victoria L. G.;Lavallin, Edwad W.;Macreadie, Peter I.",Marine environmental research,"03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2018,0,NA,3.101,1.092,16,0,http://dro.deakin.edu.au/view/DU:30114701,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Aquatic Science ,1
DU:30114701,Quantitative analysis of fish and invertebrate assemblage dynamics in association with a North Sea oil and gas installation complex,Journal Article,"Todd, Victoria L. G.;Lavallin, Edwad W.;Macreadie, Peter I.",Marine environmental research,"03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2018,0,NA,3.101,1.092,16,0,http://dro.deakin.edu.au/view/DU:30114701,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Medicine (miscellaneous) ,1
DU:30114701,Quantitative analysis of fish and invertebrate assemblage dynamics in association with a North Sea oil and gas installation complex,Journal Article,"Todd, Victoria L. G.;Lavallin, Edwad W.;Macreadie, Peter I.",Marine environmental research,"03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2018,0,NA,3.101,1.092,16,0,http://dro.deakin.edu.au/view/DU:30114701,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Oceanography ,1
DU:30114701,Quantitative analysis of fish and invertebrate assemblage dynamics in association with a North Sea oil and gas installation complex,Journal Article,"Todd, Victoria L. G.;Lavallin, Edwad W.;Macreadie, Peter I.",Marine environmental research,"03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2018,0,NA,3.101,1.092,16,0,http://dro.deakin.edu.au/view/DU:30114701,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Pollution ,1
DU:30115137,Beach-cast seagrass wrack contributes substantially to global greenhouse gas emissions.,Journal Article,"Liu, S;Trevathan-Tackett, Stacey;Ewers Lewis, CJ;Ollivier, QR;Jiang, Z;Huang, X;Macreadie, Peter",J Environ Manage,MD Multidisciplinary,2018,NA,NA,4.01,1.141,0,0,http://dro.deakin.edu.au/view/DU:30115137,FALSE,10958630,3518,23371,Journal of Environmental Management,journal,1161,Q1,131,988,1778,51318,8014,1759,"4,22","51,94",United States,Elsevier Inc.,Environmental Engineering ,1
DU:30115137,Beach-cast seagrass wrack contributes substantially to global greenhouse gas emissions.,Journal Article,"Liu, S;Trevathan-Tackett, Stacey;Ewers Lewis, CJ;Ollivier, QR;Jiang, Z;Huang, X;Macreadie, Peter",J Environ Manage,MD Multidisciplinary,2018,NA,NA,4.01,1.141,0,0,http://dro.deakin.edu.au/view/DU:30115137,FALSE,10958630,3518,23371,Journal of Environmental Management,journal,1161,Q1,131,988,1778,51318,8014,1759,"4,22","51,94",United States,Elsevier Inc.,"Management, Monitoring, Policy and Law ",1
DU:30115137,Beach-cast seagrass wrack contributes substantially to global greenhouse gas emissions.,Journal Article,"Liu, S;Trevathan-Tackett, Stacey;Ewers Lewis, CJ;Ollivier, QR;Jiang, Z;Huang, X;Macreadie, Peter",J Environ Manage,MD Multidisciplinary,2018,NA,NA,4.01,1.141,0,0,http://dro.deakin.edu.au/view/DU:30115137,FALSE,10958630,3518,23371,Journal of Environmental Management,journal,1161,Q1,131,988,1778,51318,8014,1759,"4,22","51,94",United States,Elsevier Inc.,Medicine (miscellaneous) ,1
DU:30115137,Beach-cast seagrass wrack contributes substantially to global greenhouse gas emissions.,Journal Article,"Liu, S;Trevathan-Tackett, Stacey;Ewers Lewis, CJ;Ollivier, QR;Jiang, Z;Huang, X;Macreadie, Peter",J Environ Manage,MD Multidisciplinary,2018,NA,NA,4.01,1.141,0,0,http://dro.deakin.edu.au/view/DU:30115137,FALSE,10958630,3518,23371,Journal of Environmental Management,journal,1161,Q1,131,988,1778,51318,8014,1759,"4,22","51,94",United States,Elsevier Inc.,Waste Management and Disposal ,1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,Ecology ,1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,"Geography, Planning and Development ",1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,Health (social science) ,1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,"Management, Monitoring, Policy and Law ",1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,Nature and Landscape Conservation ,1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,Sociology and Political Science ,1
DU:30115724,Blue carbon in coastal landscapes: a spatial framework for assessment of stocks and additionality,Journal Article,"Rogers, K;Macreadie, Peter;Kelleway, JJ;Saintilan, N",Sustainability Science,"MD Multidisciplinary,MD Multidisciplinary",2018,NA,NA,3.429,1.096,0,0,http://dro.deakin.edu.au/view/DU:30115724,FALSE,18624057,3253,5400152621,Sustainability Science,journal,1221,Q1,36,114,168,4549,596,156,"3,35","39,90",Germany,Springer Verlag,Global and Planetary Change ,2
DU:30115725,Punching above their weight: Large release of greenhouse gases from small agricultural dams.,Journal Article,"Ollivier, Quinn;Maher, DT;Pitfield, C;Macreadie, Peter",Glob Chang Biol,"06 Biological Sciences,05 Environmental Sciences",2018,NA,NA,8.502,4.768,0,0,http://dro.deakin.edu.au/view/DU:30115725,FALSE,13652486,319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Ecology ,1
DU:30115725,Punching above their weight: Large release of greenhouse gases from small agricultural dams.,Journal Article,"Ollivier, Quinn;Maher, DT;Pitfield, C;Macreadie, Peter",Glob Chang Biol,"06 Biological Sciences,05 Environmental Sciences",2018,NA,NA,8.502,4.768,0,0,http://dro.deakin.edu.au/view/DU:30115725,FALSE,13652486,319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Environmental Chemistry ,1
DU:30115725,Punching above their weight: Large release of greenhouse gases from small agricultural dams.,Journal Article,"Ollivier, Quinn;Maher, DT;Pitfield, C;Macreadie, Peter",Glob Chang Biol,"06 Biological Sciences,05 Environmental Sciences",2018,NA,NA,8.502,4.768,0,0,http://dro.deakin.edu.au/view/DU:30115725,FALSE,13652486,319,15131,Global Change Biology,journal,4731,Q1,204,455,1027,33162,9299,987,"8,86","72,88",United Kingdom,Blackwell Publishing Inc.,Environmental Science (miscellaneous) ,1
